PLANT LEAF IMAGE,PLANT NAME,PLANT DISEASED/NOT,PLANT DISEASE NAME,UNNAMED: 4,UNNAMED: 5,UNNAMED: 6,UNNAMED: 7,UNNAMED: 8,IMAGE_PATH,SOURCE_FILE,PLANT DISEASED/ NOT
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6231.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6232.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6234.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6235.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6236.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6237.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6239.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6240.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6241.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6242.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6244.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6245.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6246.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6247.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6249.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6250.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6251.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6252.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6254.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6255.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6256.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6257.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6259.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6260.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6261.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6262.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6264.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6265.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6266.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6267.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6269.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6270.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6271.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6272.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6274.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6275.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6276.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6277.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6279.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6280.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6281.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6282.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6284.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6285.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6286.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6287.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6289.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6290.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6291.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6292.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6294.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6295.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6296.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6297.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6299.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6300.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6301.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6302.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6304.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6305.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6306.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6307.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6309.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6310.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6311.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6312.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6314.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6315.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6316.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6317.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6319.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6320.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6321.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6322.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6324.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6325.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6326.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6327.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6329.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6330.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6331.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6332.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6334.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6335.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6336.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6337.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6339.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6340.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6341.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6342.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6344.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6345.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6346.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6347.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6349.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6350.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6351.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6352.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6354.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6355.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6356.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6357.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6359.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6360.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6361.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6362.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6364.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6365.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6366.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6367.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6369.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6370.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6371.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6372.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6374.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6375.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6376.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6377.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6379.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6380.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6381.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6382.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6384.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6385.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6386.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6387.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6389.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6390.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6391.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6392.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6394.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6395.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6396.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6397.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6399.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6400.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6401.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6402.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6404.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6405.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6406.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6407.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6409.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6410.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6411.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6412.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6414.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6415.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6416.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6417.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6419.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6420.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6421.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6422.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6424.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6425.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6426.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6427.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6429.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6430.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6431.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6432.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6434.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6435.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6436.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6437.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6439.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6440.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6441.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6442.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6444.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6445.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6446.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6447.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6449.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6450.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6451.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6452.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6454.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6455.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6456.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6457.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6459.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6460.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6461.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6462.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6464.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6465.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6466.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6467.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6469.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6470.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6471.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6472.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6474.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6475.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6476.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6477.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6479.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6480.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6481.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6482.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6484.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6485.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6486.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6487.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6489.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6490.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6491.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6492.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6494.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6495.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6496.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6497.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6499.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6500.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6501.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6502.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6504.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6505.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6506.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6507.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6509.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6510.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6511.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6512.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6514.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6515.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6516.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6517.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6519.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6520.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6521.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6522.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6524.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6525.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6526.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6527.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6529.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6530.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6531.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6532.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6534.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6535.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6536.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6537.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6539.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6540.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6541.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6542.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6544.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6545.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6546.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6547.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6549.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6550.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6551.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6552.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6554.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6555.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6556.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6557.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6559.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6560.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6561.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6562.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6564.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6565.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6566.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6567.jpg,Plant.xlsx,
,Cherry,YES,Powdery_mildew,,,,,,leaf_images\Plant_row6569.jpg,Plant.xlsx,
